B;C;D;E;F
23/10/2018;DG#08;0;0;#DIV/0!
23/10/2018;DG#09;0;0;#DIV/0!
23/10/2018;DG#10;0;0;#DIV/0!
23/10/2018;DG#11;0;0;#DIV/0!
23/10/2018;DG#12;0;0;#DIV/0!
23/10/2018;DG#13;0;0;#DIV/0!
23/10/2018;DG#14;0;0;#DIV/0!
23/10/2018;DG#15;0;0;#DIV/0!
23/10/2018;DG#16;0;0;#DIV/0!
23/10/2018;DG#17;0;0;#DIV/0!
23/10/2018;DG#18;0;0;#DIV/0!
23/10/2018;DG#19;0;0;#DIV/0!
23/10/2018;DG#20;0;0;#DIV/0!
23/10/2018;DG#21;0;0;#DIV/0!
23/10/2018;DG#22;0;0;#DIV/0!
23/10/2018;DG#23;0;0;#DIV/0!
24/10/2018;DG#01;0;0;#DIV/0!
24/10/2018;DG#02;0;0;#DIV/0!
24/10/2018;DG#03;0;0;#DIV/0!
24/10/2018;DG#04;0;0;#DIV/0!
24/10/2018;DG#05;0;0;#DIV/0!
24/10/2018;DG#06;0;0;#DIV/0!
24/10/2018;DG#07;0;0;#DIV/0!
24/10/2018;DG#08;0;0;#DIV/0!
24/10/2018;DG#09;0;0;#DIV/0!
24/10/2018;DG#10;0;0;#DIV/0!
24/10/2018;DG#11;0;0;#DIV/0!
24/10/2018;DG#12;0;0;#DIV/0!
24/10/2018;DG#13;0;0;#DIV/0!
24/10/2018;DG#14;0;0;#DIV/0!
24/10/2018;DG#15;0;0;#DIV/0!
24/10/2018;DG#16;0;0;#DIV/0!
24/10/2018;DG#17;0;0;#DIV/0!
24/10/2018;DG#18;0;0;#DIV/0!
24/10/2018;DG#19;0;0;#DIV/0!
24/10/2018;DG#20;0;0;#DIV/0!
24/10/2018;DG#21;0;0;#DIV/0!
24/10/2018;DG#22;0;0;#DIV/0!
24/10/2018;DG#23;0;0;#DIV/0!
25/10/2018;DG#01;0;0;#DIV/0!
25/10/2018;DG#02;0;0;#DIV/0!
25/10/2018;DG#03;0;0;#DIV/0!
25/10/2018;DG#04;0;0;#DIV/0!
25/10/2018;DG#05;0;0;#DIV/0!
25/10/2018;DG#06;0;0;#DIV/0!
25/10/2018;DG#07;0;0;#DIV/0!
25/10/2018;DG#08;0;0;#DIV/0!
25/10/2018;DG#09;0;0;#DIV/0!
25/10/2018;DG#10;0;0;#DIV/0!
25/10/2018;DG#11;0;0;#DIV/0!
25/10/2018;DG#12;0;0;#DIV/0!
25/10/2018;DG#13;0;0;#DIV/0!
25/10/2018;DG#14;0;0;#DIV/0!
25/10/2018;DG#15;0;0;#DIV/0!
25/10/2018;DG#16;0;0;#DIV/0!
25/10/2018;DG#17;0;0;#DIV/0!
25/10/2018;DG#18;0;0;#DIV/0!
25/10/2018;DG#19;0;0;#DIV/0!
25/10/2018;DG#20;0;0;#DIV/0!
25/10/2018;DG#21;0;0;#DIV/0!
25/10/2018;DG#22;0;0;#DIV/0!
25/10/2018;DG#23;0;0;#DIV/0!
26/10/2018;DG#01;0;0;#DIV/0!
26/10/2018;DG#02;0;0;#DIV/0!
26/10/2018;DG#03;0;0;#DIV/0!
26/10/2018;DG#04;0;0;#DIV/0!
26/10/2018;DG#05;0;0;#DIV/0!
26/10/2018;DG#06;0;0;#DIV/0!
26/10/2018;DG#07;0;0;#DIV/0!
26/10/2018;DG#08;0;0;#DIV/0!
26/10/2018;DG#09;0;0;#DIV/0!
26/10/2018;DG#10;0;0;#DIV/0!
26/10/2018;DG#11;0;0;#DIV/0!
26/10/2018;DG#12;0;0;#DIV/0!
26/10/2018;DG#13;0;0;#DIV/0!
26/10/2018;DG#14;0;0;#DIV/0!
26/10/2018;DG#15;0;0;#DIV/0!
26/10/2018;DG#16;0;0;#DIV/0!
26/10/2018;DG#17;0;0;#DIV/0!
26/10/2018;DG#18;0;0;#DIV/0!
26/10/2018;DG#19;0;0;#DIV/0!
26/10/2018;DG#20;0;0;#DIV/0!
26/10/2018;DG#21;0;0;#DIV/0!
26/10/2018;DG#22;0;0;#DIV/0!
26/10/2018;DG#23;0;0;#DIV/0!
27/10/2018;DG#01;0;0;#DIV/0!
27/10/2018;DG#02;0;0;#DIV/0!
27/10/2018;DG#03;0;0;#DIV/0!
27/10/2018;DG#04;55848;11376;203,7
27/10/2018;DG#05;0;2;#DIV/0!
27/10/2018;DG#06;0;0;#DIV/0!
27/10/2018;DG#07;0;0;#DIV/0!
27/10/2018;DG#08;0;0;#DIV/0!
27/10/2018;DG#09;0;0;#DIV/0!
27/10/2018;DG#10;0;0;#DIV/0!
27/10/2018;DG#11;60992;12752;209,08
27/10/2018;DG#12;0;0;#DIV/0!
27/10/2018;DG#13;0;0;#DIV/0!
27/10/2018;DG#14;60848;12404;203,85
27/10/2018;DG#15;0;0;#DIV/0!
27/10/2018;DG#16;0;0;#DIV/0!
27/10/2018;DG#17;0;0;#DIV/0!
27/10/2018;DG#18;0;0;#DIV/0!
27/10/2018;DG#19;62176;12794;205,77
27/10/2018;DG#20;0;0;#DIV/0!
27/10/2018;DG#21;62712;13070;208,41
27/10/2018;DG#22;0;0;#DIV/0!
27/10/2018;DG#23;0;0;#DIV/0!
28/10/2018;DG#01;0;0;#DIV/0!
28/10/2018;DG#02;0;0;#DIV/0!
28/10/2018;DG#03;0;0;#DIV/0!
28/10/2018;DG#04;60808;12356;203,2
28/10/2018;DG#05;0;0;#DIV/0!
28/10/2018;DG#06;0;2;#DIV/0!
28/10/2018;DG#07;0;0;#DIV/0!
28/10/2018;DG#08;0;0;#DIV/0!
28/10/2018;DG#09;0;0;#DIV/0!
28/10/2018;DG#10;0;0;#DIV/0!
28/10/2018;DG#11;62744;13186;210,16
28/10/2018;DG#12;0;0;#DIV/0!
28/10/2018;DG#13;0;0;#DIV/0!
28/10/2018;DG#14;64304;13108;203,84
28/10/2018;DG#15;0;0;#DIV/0!
28/10/2018;DG#16;0;0;#DIV/0!
28/10/2018;DG#17;0;0;#DIV/0!
28/10/2018;DG#18;0;0;#DIV/0!
28/10/2018;DG#19;61712;12770;206,93
28/10/2018;DG#20;0;0;#DIV/0!
28/10/2018;DG#21;58680;12232;208,45
28/10/2018;DG#22;0;0;#DIV/0!
28/10/2018;DG#23;0;0;#DIV/0!
29/10/2018;DG#01;0;0;#DIV/0!
29/10/2018;DG#02;0;0;#DIV/0!
29/10/2018;DG#03;0;0;#DIV/0!
29/10/2018;DG#04;0;0;#DIV/0!
29/10/2018;DG#05;0;0;#DIV/0!
29/10/2018;DG#06;0;0;#DIV/0!
29/10/2018;DG#07;0;0;#DIV/0!
29/10/2018;DG#08;0;0;#DIV/0!
29/10/2018;DG#09;0;0;#DIV/0!
29/10/2018;DG#10;0;0;#DIV/0!
29/10/2018;DG#11;0;0;#DIV/0!
29/10/2018;DG#12;0;0;#DIV/0!
29/10/2018;DG#13;0;0;#DIV/0!
29/10/2018;DG#14;0;0;#DIV/0!
29/10/2018;DG#15;0;0;#DIV/0!
29/10/2018;DG#16;0;0;#DIV/0!
29/10/2018;DG#17;0;0;#DIV/0!
29/10/2018;DG#18;0;0;#DIV/0!
29/10/2018;DG#19;0;0;#DIV/0!
29/10/2018;DG#20;0;0;#DIV/0!
29/10/2018;DG#21;0;0;#DIV/0!
29/10/2018;DG#22;0;0;#DIV/0!
29/10/2018;DG#23;0;0;#DIV/0!
30/10/2018;DG#01;0;0;#DIV/0!
30/10/2018;DG#02;0;0;#DIV/0!
30/10/2018;DG#03;0;0;#DIV/0!
30/10/2018;DG#04;0;0;#DIV/0!
30/10/2018;DG#05;0;0;#DIV/0!
30/10/2018;DG#06;0;0;#DIV/0!
30/10/2018;DG#07;0;0;#DIV/0!
30/10/2018;DG#08;0;0;#DIV/0!
30/10/2018;DG#09;0;0;#DIV/0!
30/10/2018;DG#10;0;0;#DIV/0!
30/10/2018;DG#11;0;0;#DIV/0!
30/10/2018;DG#12;0;0;#DIV/0!
30/10/2018;DG#13;0;0;#DIV/0!
30/10/2018;DG#14;0;0;#DIV/0!
30/10/2018;DG#15;0;0;#DIV/0!
30/10/2018;DG#16;0;0;#DIV/0!
30/10/2018;DG#17;0;0;#DIV/0!
30/10/2018;DG#18;0;0;#DIV/0!
30/10/2018;DG#19;0;0;#DIV/0!
30/10/2018;DG#20;0;0;#DIV/0!
30/10/2018;DG#21;0;0;#DIV/0!
30/10/2018;DG#22;0;0;#DIV/0!
30/10/2018;DG#23;0;0;#DIV/0!
31/10/2018;DG#01;0;0;#DIV/0!
31/10/2018;DG#02;0;0;#DIV/0!
31/10/2018;DG#03;0;0;#DIV/0!
31/10/2018;DG#04;0;0;#DIV/0!
31/10/2018;DG#05;0;0;#DIV/0!
31/10/2018;DG#06;0;0;#DIV/0!
31/10/2018;DG#07;0;0;#DIV/0!
31/10/2018;DG#08;0;0;#DIV/0!
31/10/2018;DG#09;0;0;#DIV/0!
31/10/2018;DG#10;0;0;#DIV/0!
31/10/2018;DG#11;0;0;#DIV/0!
31/10/2018;DG#12;0;0;#DIV/0!
31/10/2018;DG#13;0;0;#DIV/0!
31/10/2018;DG#14;0;0;#DIV/0!
31/10/2018;DG#15;0;0;#DIV/0!
31/10/2018;DG#16;0;0;#DIV/0!
31/10/2018;DG#17;0;0;#DIV/0!
31/10/2018;DG#18;0;0;#DIV/0!
31/10/2018;DG#19;0;0;#DIV/0!
31/10/2018;DG#20;0;0;#DIV/0!
31/10/2018;DG#21;0;0;#DIV/0!
31/10/2018;DG#22;0;0;#DIV/0!
31/10/2018;DG#23;0;0;#DIV/0!
01/11/2018;DG#01;0;0;#DIV/0!
01/11/2018;DG#02;0;0;#DIV/0!
01/11/2018;DG#03;0;0;#DIV/0!
01/11/2018;DG#04;0;0;#DIV/0!
01/11/2018;DG#05;0;0;#DIV/0!
01/11/2018;DG#06;0;0;#DIV/0!
01/11/2018;DG#07;0;0;#DIV/0!
01/11/2018;DG#08;0;0;#DIV/0!
01/11/2018;DG#09;0;0;#DIV/0!
01/11/2018;DG#10;0;0;#DIV/0!
01/11/2018;DG#11;0;0;#DIV/0!
01/11/2018;DG#12;0;0;#DIV/0!
01/11/2018;DG#13;0;0;#DIV/0!
01/11/2018;DG#14;0;0;#DIV/0!
01/11/2018;DG#15;0;0;#DIV/0!
01/11/2018;DG#16;0;0;#DIV/0!
01/11/2018;DG#17;0;0;#DIV/0!
01/11/2018;DG#18;0;0;#DIV/0!
01/11/2018;DG#19;0;0;#DIV/0!
01/11/2018;DG#20;0;0;#DIV/0!
01/11/2018;DG#21;0;0;#DIV/0!
01/11/2018;DG#22;0;0;#DIV/0!
01/11/2018;DG#23;0;0;#DIV/0!
02/11/2018;DG#01;0;0;#DIV/0!
02/11/2018;DG#02;0;0;#DIV/0!
02/11/2018;DG#03;0;0;#DIV/0!
02/11/2018;DG#04;0;0;#DIV/0!
02/11/2018;DG#05;0;0;#DIV/0!
02/11/2018;DG#06;0;0;#DIV/0!
02/11/2018;DG#07;0;0;#DIV/0!
02/11/2018;DG#08;0;0;#DIV/0!
02/11/2018;DG#09;0;0;#DIV/0!
02/11/2018;DG#10;0;0;#DIV/0!
02/11/2018;DG#11;0;0;#DIV/0!
02/11/2018;DG#12;0;0;#DIV/0!
02/11/2018;DG#13;0;0;#DIV/0!
02/11/2018;DG#14;0;0;#DIV/0!
02/11/2018;DG#15;0;0;#DIV/0!
02/11/2018;DG#16;0;0;#DIV/0!
02/11/2018;DG#17;0;0;#DIV/0!
02/11/2018;DG#18;0;0;#DIV/0!
02/11/2018;DG#19;0;0;#DIV/0!
02/11/2018;DG#20;0;0;#DIV/0!
02/11/2018;DG#21;0;0;#DIV/0!
02/11/2018;DG#22;0;0;#DIV/0!
02/11/2018;DG#23;0;0;#DIV/0!
03/11/2018;DG#01;0;0;#DIV/0!
03/11/2018;DG#02;0;0;#DIV/0!
03/11/2018;DG#03;0;0;#DIV/0!
03/11/2018;DG#04;0;0;#DIV/0!
03/11/2018;DG#05;0;0;#DIV/0!
03/11/2018;DG#06;0;0;#DIV/0!
03/11/2018;DG#07;0;0;#DIV/0!
03/11/2018;DG#08;0;0;#DIV/0!
03/11/2018;DG#09;0;0;#DIV/0!
03/11/2018;DG#10;0;0;#DIV/0!
03/11/2018;DG#11;0;0;#DIV/0!
03/11/2018;DG#12;0;0;#DIV/0!
03/11/2018;DG#13;0;0;#DIV/0!
03/11/2018;DG#14;0;0;#DIV/0!
03/11/2018;DG#15;0;0;#DIV/0!
03/11/2018;DG#16;0;0;#DIV/0!
03/11/2018;DG#17;0;0;#DIV/0!
03/11/2018;DG#18;0;0;#DIV/0!
03/11/2018;DG#19;0;0;#DIV/0!
03/11/2018;DG#20;0;0;#DIV/0!
03/11/2018;DG#21;0;0;#DIV/0!
03/11/2018;DG#22;0;0;#DIV/0!
03/11/2018;DG#23;0;0;#DIV/0!
04/11/2018;DG#01;0;0;#DIV/0!
04/11/2018;DG#02;0;0;#DIV/0!
04/11/2018;DG#03;0;0;#DIV/0!
04/11/2018;DG#04;19888;4044;203,34
04/11/2018;DG#05;0;0;#DIV/0!
04/11/2018;DG#06;19816;4044;204,08
04/11/2018;DG#07;0;0;#DIV/0!
04/11/2018;DG#08;0;0;#DIV/0!
04/11/2018;DG#09;0;0;#DIV/0!
04/11/2018;DG#10;0;0;#DIV/0!
04/11/2018;DG#11;18808;3954;210,23
04/11/2018;DG#12;0;0;#DIV/0!
04/11/2018;DG#13;0;0;#DIV/0!
04/11/2018;DG#14;18552;3788;204,18
04/11/2018;DG#15;0;0;#DIV/0!
04/11/2018;DG#16;0;0;#DIV/0!
04/11/2018;DG#17;0;0;#DIV/0!
04/11/2018;DG#18;0;0;#DIV/0!
04/11/2018;DG#19;0;0;#DIV/0!
04/11/2018;DG#20;0;0;#DIV/0!
04/11/2018;DG#21;0;0;#DIV/0!
04/11/2018;DG#22;0;0;#DIV/0!
04/11/2018;DG#23;0;0;#DIV/0!
05/11/2018;DG#01;0;0;#DIV/0!
05/11/2018;DG#02;0;0;#DIV/0!
05/11/2018;DG#03;0;0;#DIV/0!
05/11/2018;DG#04;44896;9160;204,03
05/11/2018;DG#05;0;0;#DIV/0!
05/11/2018;DG#06;46496;9520;204,75
05/11/2018;DG#07;0;0;#DIV/0!
05/11/2018;DG#08;0;0;#DIV/0!
05/11/2018;DG#09;0;0;#DIV/0!
05/11/2018;DG#10;0;0;#DIV/0!
05/11/2018;DG#11;46208;9694;209,79
05/11/2018;DG#12;0;0;#DIV/0!
05/11/2018;DG#13;0;0;#DIV/0!
05/11/2018;DG#14;46304;9446;204
05/11/2018;DG#15;0;0;#DIV/0!
05/11/2018;DG#16;0;0;#DIV/0!
05/11/2018;DG#17;3584;920;256,7
05/11/2018;DG#18;0;0;#DIV/0!
05/11/2018;DG#19;51456;10630;206,58
05/11/2018;DG#20;0;0;#DIV/0!
05/11/2018;DG#21;47888;10042;209,7
05/11/2018;DG#22;0;0;#DIV/0!
05/11/2018;DG#23;0;0;#DIV/0!
06/11/2018;DG#01;0;0;#DIV/0!
06/11/2018;DG#02;0;0;#DIV/0!
06/11/2018;DG#03;0;0;#DIV/0!
06/11/2018;DG#04;0;0;#DIV/0!
06/11/2018;DG#05;0;0;#DIV/0!
06/11/2018;DG#06;0;0;#DIV/0!
06/11/2018;DG#07;0;0;#DIV/0!
06/11/2018;DG#08;0;0;#DIV/0!
06/11/2018;DG#09;0;0;#DIV/0!
06/11/2018;DG#10;0;0;#DIV/0!
06/11/2018;DG#11;0;0;#DIV/0!
06/11/2018;DG#12;0;0;#DIV/0!
06/11/2018;DG#13;0;0;#DIV/0!
06/11/2018;DG#14;0;0;#DIV/0!
06/11/2018;DG#15;0;0;#DIV/0!
06/11/2018;DG#16;0;0;#DIV/0!
06/11/2018;DG#17;0;0;#DIV/0!
06/11/2018;DG#18;0;0;#DIV/0!
06/11/2018;DG#19;0;0;#DIV/0!
06/11/2018;DG#20;0;0;#DIV/0!
06/11/2018;DG#21;0;0;#DIV/0!
06/11/2018;DG#22;0;0;#DIV/0!
06/11/2018;DG#23;0;0;#DIV/0!
07/11/2018;DG#01;0;0;#DIV/0!
07/11/2018;DG#02;0;0;#DIV/0!
07/11/2018;DG#03;0;0;#DIV/0!
07/11/2018;DG#04;0;0;#DIV/0!
07/11/2018;DG#05;0;0;#DIV/0!
07/11/2018;DG#06;0;0;#DIV/0!
07/11/2018;DG#07;0;0;#DIV/0!
07/11/2018;DG#08;0;0;#DIV/0!
07/11/2018;DG#09;0;0;#DIV/0!
07/11/2018;DG#10;0;0;#DIV/0!
07/11/2018;DG#11;0;0;#DIV/0!
07/11/2018;DG#12;0;0;#DIV/0!
07/11/2018;DG#13;0;0;#DIV/0!
07/11/2018;DG#14;0;0;#DIV/0!
07/11/2018;DG#15;0;0;#DIV/0!
07/11/2018;DG#16;0;0;#DIV/0!
07/11/2018;DG#17;0;0;#DIV/0!
07/11/2018;DG#18;0;0;#DIV/0!
07/11/2018;DG#19;0;0;#DIV/0!
07/11/2018;DG#20;0;0;#DIV/0!
07/11/2018;DG#21;0;0;#DIV/0!
07/11/2018;DG#22;0;0;#DIV/0!
07/11/2018;DG#23;0;0;#DIV/0!
08/11/2018;DG#01;0;0;#DIV/0!
08/11/2018;DG#02;0;0;#DIV/0!
08/11/2018;DG#03;0;0;#DIV/0!
08/11/2018;DG#04;0;0;#DIV/0!
08/11/2018;DG#05;0;0;#DIV/0!
08/11/2018;DG#06;0;0;#DIV/0!
08/11/2018;DG#07;0;0;#DIV/0!
08/11/2018;DG#08;0;0;#DIV/0!
08/11/2018;DG#09;0;0;#DIV/0!
08/11/2018;DG#10;0;0;#DIV/0!
08/11/2018;DG#11;0;0;#DIV/0!
08/11/2018;DG#12;0;0;#DIV/0!
08/11/2018;DG#13;0;0;#DIV/0!
08/11/2018;DG#14;0;0;#DIV/0!
08/11/2018;DG#15;0;0;#DIV/0!
08/11/2018;DG#16;0;0;#DIV/0!
08/11/2018;DG#17;0;0;#DIV/0!
08/11/2018;DG#18;0;0;#DIV/0!
08/11/2018;DG#19;0;0;#DIV/0!
08/11/2018;DG#20;0;0;#DIV/0!
08/11/2018;DG#21;0;0;#DIV/0!
08/11/2018;DG#22;0;0;#DIV/0!
08/11/2018;DG#23;0;0;#DIV/0!
09/11/2018;DG#01;0;0;#DIV/0!
09/11/2018;DG#02;0;0;#DIV/0!
09/11/2018;DG#03;0;0;#DIV/0!
09/11/2018;DG#04;0;0;#DIV/0!
09/11/2018;DG#05;0;0;#DIV/0!
09/11/2018;DG#06;0;0;#DIV/0!
09/11/2018;DG#07;0;0;#DIV/0!
09/11/2018;DG#08;0;0;#DIV/0!
09/11/2018;DG#09;0;0;#DIV/0!
09/11/2018;DG#10;0;0;#DIV/0!
09/11/2018;DG#11;0;0;#DIV/0!
09/11/2018;DG#12;0;0;#DIV/0!
09/11/2018;DG#13;0;0;#DIV/0!
09/11/2018;DG#14;0;0;#DIV/0!
09/11/2018;DG#15;0;0;#DIV/0!
09/11/2018;DG#16;0;0;#DIV/0!
09/11/2018;DG#17;0;0;#DIV/0!
09/11/2018;DG#18;0;0;#DIV/0!
09/11/2018;DG#19;0;0;#DIV/0!
09/11/2018;DG#20;0;0;#DIV/0!
09/11/2018;DG#21;0;0;#DIV/0!
09/11/2018;DG#22;0;0;#DIV/0!
09/11/2018;DG#23;0;0;#DIV/0!
10/11/2018;DG#01;0;0;#DIV/0!
10/11/2018;DG#02;0;0;#DIV/0!
10/11/2018;DG#03;0;0;#DIV/0!
10/11/2018;DG#04;0;0;#DIV/0!
10/11/2018;DG#05;0;0;#DIV/0!
10/11/2018;DG#06;0;0;#DIV/0!
10/11/2018;DG#07;0;0;#DIV/0!
10/11/2018;DG#08;0;0;#DIV/0!
10/11/2018;DG#09;0;0;#DIV/0!
10/11/2018;DG#10;0;0;#DIV/0!
10/11/2018;DG#11;0;0;#DIV/0!
10/11/2018;DG#12;0;0;#DIV/0!
10/11/2018;DG#13;0;0;#DIV/0!
10/11/2018;DG#14;0;0;#DIV/0!
10/11/2018;DG#15;0;0;#DIV/0!
10/11/2018;DG#16;0;0;#DIV/0!
10/11/2018;DG#17;0;0;#DIV/0!
10/11/2018;DG#18;0;0;#DIV/0!
10/11/2018;DG#19;0;0;#DIV/0!
10/11/2018;DG#20;0;0;#DIV/0!
10/11/2018;DG#21;0;0;#DIV/0!
10/11/2018;DG#22;0;0;#DIV/0!
10/11/2018;DG#23;0;0;#DIV/0!
11/11/2018;DG#01;0;0;#DIV/0!
11/11/2018;DG#02;0;0;#DIV/0!
11/11/2018;DG#03;0;0;#DIV/0!
11/11/2018;DG#04;0;0;#DIV/0!
11/11/2018;DG#05;0;0;#DIV/0!
11/11/2018;DG#06;0;0;#DIV/0!
11/11/2018;DG#07;0;0;#DIV/0!
11/11/2018;DG#08;0;0;#DIV/0!
11/11/2018;DG#09;0;0;#DIV/0!
11/11/2018;DG#10;0;0;#DIV/0!
11/11/2018;DG#11;0;0;#DIV/0!
11/11/2018;DG#12;0;0;#DIV/0!
11/11/2018;DG#13;0;0;#DIV/0!
11/11/2018;DG#14;0;0;#DIV/0!
11/11/2018;DG#15;0;0;#DIV/0!
11/11/2018;DG#16;0;0;#DIV/0!
11/11/2018;DG#17;0;0;#DIV/0!
11/11/2018;DG#18;0;0;#DIV/0!
11/11/2018;DG#19;0;0;#DIV/0!
11/11/2018;DG#20;0;0;#DIV/0!
11/11/2018;DG#21;0;0;#DIV/0!
11/11/2018;DG#22;0;0;#DIV/0!
11/11/2018;DG#23;0;0;#DIV/0!
12/11/2018;DG#01;0;0;#DIV/0!
12/11/2018;DG#02;0;0;#DIV/0!
12/11/2018;DG#03;0;0;#DIV/0!
12/11/2018;DG#04;0;0;#DIV/0!
12/11/2018;DG#05;0;0;#DIV/0!
12/11/2018;DG#06;0;0;#DIV/0!
12/11/2018;DG#07;0;0;#DIV/0!
12/11/2018;DG#08;0;0;#DIV/0!
12/11/2018;DG#09;0;0;#DIV/0!
12/11/2018;DG#10;0;0;#DIV/0!
12/11/2018;DG#11;0;0;#DIV/0!
12/11/2018;DG#12;0;0;#DIV/0!
12/11/2018;DG#13;0;0;#DIV/0!
12/11/2018;DG#14;0;0;#DIV/0!
12/11/2018;DG#15;0;0;#DIV/0!
12/11/2018;DG#16;0;0;#DIV/0!
12/11/2018;DG#17;0;0;#DIV/0!
12/11/2018;DG#18;0;0;#DIV/0!
12/11/2018;DG#19;0;0;#DIV/0!
12/11/2018;DG#20;0;0;#DIV/0!
12/11/2018;DG#21;0;0;#DIV/0!
12/11/2018;DG#22;0;0;#DIV/0!
12/11/2018;DG#23;0;0;#DIV/0!
13/11/2018;DG#01;0;0;#DIV/0!
13/11/2018;DG#02;0;0;#DIV/0!
13/11/2018;DG#03;0;0;#DIV/0!
13/11/2018;DG#04;0;0;#DIV/0!
13/11/2018;DG#05;0;0;#DIV/0!
13/11/2018;DG#06;0;0;#DIV/0!
13/11/2018;DG#07;0;0;#DIV/0!
13/11/2018;DG#08;0;0;#DIV/0!
13/11/2018;DG#09;0;0;#DIV/0!
13/11/2018;DG#10;0;0;#DIV/0!
13/11/2018;DG#11;0;0;#DIV/0!
13/11/2018;DG#12;0;0;#DIV/0!
13/11/2018;DG#13;0;0;#DIV/0!
13/11/2018;DG#14;0;0;#DIV/0!
13/11/2018;DG#15;0;0;#DIV/0!
13/11/2018;DG#16;0;0;#DIV/0!
13/11/2018;DG#17;0;0;#DIV/0!
13/11/2018;DG#18;0;0;#DIV/0!
13/11/2018;DG#19;0;0;#DIV/0!
13/11/2018;DG#20;0;0;#DIV/0!
13/11/2018;DG#21;0;0;#DIV/0!
13/11/2018;DG#22;0;0;#DIV/0!
13/11/2018;DG#23;0;0;#DIV/0!
14/11/2018;DG#01;0;0;#DIV/0!
14/11/2018;DG#02;0;0;#DIV/0!
14/11/2018;DG#03;0;0;#DIV/0!
14/11/2018;DG#04;0;0;#DIV/0!
14/11/2018;DG#05;0;0;#DIV/0!
14/11/2018;DG#06;0;0;#DIV/0!
14/11/2018;DG#07;0;0;#DIV/0!
14/11/2018;DG#08;0;0;#DIV/0!
14/11/2018;DG#09;0;0;#DIV/0!
14/11/2018;DG#10;0;0;#DIV/0!
14/11/2018;DG#11;0;0;#DIV/0!
14/11/2018;DG#12;0;0;#DIV/0!
14/11/2018;DG#13;0;0;#DIV/0!
14/11/2018;DG#14;0;0;#DIV/0!
14/11/2018;DG#15;0;0;#DIV/0!
14/11/2018;DG#16;0;0;#DIV/0!
14/11/2018;DG#17;0;0;#DIV/0!
14/11/2018;DG#18;0;0;#DIV/0!
14/11/2018;DG#19;0;0;#DIV/0!
14/11/2018;DG#20;0;0;#DIV/0!
14/11/2018;DG#21;0;0;#DIV/0!
14/11/2018;DG#22;0;0;#DIV/0!
14/11/2018;DG#23;0;0;#DIV/0!
15/11/2018;DG#01;0;0;#DIV/0!
15/11/2018;DG#02;0;0;#DIV/0!
15/11/2018;DG#03;0;0;#DIV/0!
15/11/2018;DG#04;0;0;#DIV/0!
15/11/2018;DG#05;0;0;#DIV/0!
15/11/2018;DG#06;0;0;#DIV/0!
15/11/2018;DG#07;0;0;#DIV/0!
15/11/2018;DG#08;0;0;#DIV/0!
15/11/2018;DG#09;0;0;#DIV/0!
15/11/2018;DG#10;0;0;#DIV/0!
15/11/2018;DG#11;0;0;#DIV/0!
15/11/2018;DG#12;0;0;#DIV/0!
15/11/2018;DG#13;0;0;#DIV/0!
15/11/2018;DG#14;0;0;#DIV/0!
15/11/2018;DG#15;0;0;#DIV/0!
15/11/2018;DG#16;0;0;#DIV/0!
15/11/2018;DG#17;0;0;#DIV/0!
15/11/2018;DG#18;0;0;#DIV/0!
15/11/2018;DG#19;0;0;#DIV/0!
15/11/2018;DG#20;0;0;#DIV/0!
15/11/2018;DG#21;0;0;#DIV/0!
15/11/2018;DG#22;0;0;#DIV/0!
15/11/2018;DG#23;0;0;#DIV/0!
16/11/2018;DG#01;0;0;#DIV/0!
16/11/2018;DG#02;0;0;#DIV/0!
16/11/2018;DG#03;0;0;#DIV/0!
16/11/2018;DG#04;0;0;#DIV/0!
16/11/2018;DG#05;0;0;#DIV/0!
16/11/2018;DG#06;0;0;#DIV/0!
16/11/2018;DG#07;0;0;#DIV/0!
16/11/2018;DG#08;0;0;#DIV/0!
16/11/2018;DG#09;0;0;#DIV/0!
16/11/2018;DG#10;0;0;#DIV/0!
16/11/2018;DG#11;0;0;#DIV/0!
16/11/2018;DG#12;0;0;#DIV/0!
16/11/2018;DG#13;0;0;#DIV/0!
16/11/2018;DG#14;0;0;#DIV/0!
16/11/2018;DG#15;0;0;#DIV/0!
16/11/2018;DG#16;0;0;#DIV/0!
16/11/2018;DG#17;0;0;#DIV/0!
16/11/2018;DG#18;0;0;#DIV/0!
16/11/2018;DG#19;0;0;#DIV/0!
16/11/2018;DG#20;0;0;#DIV/0!
16/11/2018;DG#21;0;0;#DIV/0!
16/11/2018;DG#22;0;0;#DIV/0!
16/11/2018;DG#23;0;0;#DIV/0!
17/11/2018;DG#01;0;0;#DIV/0!
17/11/2018;DG#02;0;0;#DIV/0!
17/11/2018;DG#03;0;0;#DIV/0!
17/11/2018;DG#04;0;0;#DIV/0!
17/11/2018;DG#05;0;0;#DIV/0!
17/11/2018;DG#06;0;0;#DIV/0!
17/11/2018;DG#07;0;0;#DIV/0!
17/11/2018;DG#08;0;0;#DIV/0!
17/11/2018;DG#09;0;0;#DIV/0!
17/11/2018;DG#10;0;0;#DIV/0!
17/11/2018;DG#11;0;0;#DIV/0!
17/11/2018;DG#12;0;0;#DIV/0!
17/11/2018;DG#13;0;0;#DIV/0!
17/11/2018;DG#14;0;0;#DIV/0!
17/11/2018;DG#15;0;0;#DIV/0!
17/11/2018;DG#16;0;0;#DIV/0!
